,State,RegionName,StateFullName
358,NY,Averill Park,New York
359,NY,Town of Broadalbin,New York
360,NY,Lloyd,New York
361,NY,Yorktown Heights,New York
362,NY,Town of Candor,New York
363,NY,Colesville,New York
353,NY,Baldwinsville,New York
364,NY,Mechanicville,New York
340,NY,Town of Liberty,New York
338,NY,Marlboro,New York
316,NY,Marcy,New York
317,NY,Verona,New York
318,NY,Town of Windsor,New York
319,NY,Town of Marcellus,New York
320,NY,Town of Fort Ann,New York
321,NY,Town of Hamilton,New York
322,NY,Westmoreland,New York
323,NY,Halfmoon,New York
324,NY,Oyster Bay,New York
325,NY,Town of Groton,New York
339,NY,Carle Place,New York
326,NY,Mechanicstown,New York
328,NY,Volney,New York
329,NY,Town of Salamanca,New York
330,NY,Kirkland,New York
331,NY,Kirkwood,New York
332,NY,Cambria,New York
333,NY,Royalton,New York
334,NY,Town of Gardiner,New York
335,NY,New Scotland,New York
336,NY,Island Park,New York
337,NY,Town of Clayton,New York
327,NY,Mattydale,New York
365,NY,Myers Corner,New York
366,NY,Callicoon,New York
367,NY,Lake Mohegan,New York
395,NY,Busti,New York
396,NY,Eaton,New York
397,NY,Town of Boonville,New York
398,NY,Vienna,New York
399,NY,Le Ray,New York
400,NY,Barton,New York
401,NY,Ardsley,New York
402,NY,Hawthorne,New York
403,NY,Trenton,New York
404,NY,Town of Amenia,New York
394,NY,Newfield,New York
405,NY,Herricks,New York
407,NY,Clinton,New York
408,NY,Porter,New York
409,NY,Pittstown,New York
410,NY,East Quogue,New York
411,NY,Orangeburg,New York
412,NY,East Garden City,New York
413,NY,Town of Duane,New York
414,NY,Deerfield,New York
415,NY,Chazy,New York
416,NY,Brutus,New York
406,NY,Oswegatchie,New York
393,NY,Greenville,New York
392,NY,Westvale,New York
391,NY,Danby,New York
368,NY,Town of Mexico,New York
369,NY,Mt Hope,New York
370,NY,North Salem,New York
371,NY,Lafayette,New York
372,NY,Town of Ticonderoga,New York
373,NY,Town of Greenwich,New York
374,NY,East Glenville,New York
375,NY,Monticello,New York
376,NY,Town of Camden,New York
377,NY,Town of Little Falls,New York
378,NY,Lenox,New York
379,NY,Tioga,New York
380,NY,Town of Southport,New York
381,NY,Shoreham,New York
382,NY,Town of Hannibal,New York
383,NY,North Hills,New York
384,NY,Northumberland,New York
385,NY,Ellery,New York
386,NY,Hanover,New York
387,NY,Boston,New York
388,NY,East Moriches,New York
389,NY,Elmsford,New York
390,NY,Town of Norfolk,New York
314,NY,Town of Mayfield,New York
151,NY,Cicero,New York
150,NY,Town of Saugerties,New York
149,NY,Town of New Paltz,New York
636,NY,Greenport,New York
635,NY,Romulus,New York
634,NY,Town of Avoca,New York
633,NY,Lyme,New York
632,NY,Armonk,New York
631,NY,Jamestown West,New York
630,NY,Town of Ripley,New York
629,NY,Aurelius,New York
628,NY,Mattituck,New York
627,NY,Lake Katrine,New York
637,NY,Stephentown,New York
626,NY,Poland,New York
624,NY,Clarence Center,New York
623,NY,Melrose Park,New York
622,NY,Sands Point,New York
621,NY,Pulaski,New York
620,NY,Town of Newport,New York
619,NY,Providence,New York
618,NY,Harriman,New York
617,NY,Town of Mooers,New York
616,NY,Town of Wilson,New York
615,NY,Town of Ovid,New York
625,NY,Great Valley,New York
614,NY,Russia,New York
638,NY,Hopewell Junction,New York
640,NY,Town of Esperance,New York
662,NY,Ashford,New York
661,NY,Northampton,New York
660,NY,Town of Little Valley,New York
659,NY,Grafton,New York
658,NY,Angola,New York
657,NY,Throop,New York
656,NY,Valley Falls,New York
655,NY,West Sand Lake,New York
654,NY,Clarkstown,New York
653,NY,Oppenheim,New York
639,NY,Somerset,New York
652,NY,Gowanda,New York
650,NY,Guilderland,New York
649,NY,Stewart Manor,New York
648,NY,Cold Spring Harbor,New York
647,NY,Upper Nyack,New York
646,NY,Salisbury,New York
645,NY,Brookhaven,New York
644,NY,Crown Point,New York
643,NY,White Creek,New York
642,NY,Champion,New York
641,NY,Roslyn,New York
651,NY,Town of Perrysburg,New York
663,NY,Falconer,New York
613,NY,Alabama,New York
611,NY,Eastport,New York
772,NY,Lake Placid,New York
773,NY,Lakeland,New York
774,NY,Nissequogue,New York
775,NY,French Creek,New York
776,NY,West Carthage,New York
777,NY,Water Mill,New York
778,NY,Country Knolls,New York
779,NY,Keene,New York
780,NY,Kiantone,New York
781,NY,Mina,New York
771,NY,Port Dickinson,New York
782,NY,Forestburgh,New York
784,NY,Ransomville,New York
785,NY,Springport,New York
786,NY,Kerhonkson,New York
787,NY,Covert,New York
788,NY,Day,New York
789,NY,Mendon,New York
790,NY,North Haven,New York
791,NY,Port Henry,New York
792,NY,Painted Post,New York
793,NY,Tillson,New York
783,NY,North Ballston Spa,New York
612,NY,Town of Fabius,New York
770,NY,Trumansburg,New York
768,NY,Town of Sandy Creek,New York
610,NY,North East,New York
609,NY,Minoa,New York
608,NY,Liverpool,New York
607,NY,Valhalla,New York
606,NY,Bayville,New York
605,NY,Prattsburgh,New York
604,NY,Brinckerhoff,New York
603,NY,Milton,New York
602,NY,Nelson,New York
601,NY,Fairview,New York
769,NY,Noyack,New York
600,NY,German Flatts,New York
598,NY,Galeville,New York
597,NY,Shrub Oak,New York
596,NY,Wheatland,New York
595,NY,Geddes,New York
594,NY,Stafford,New York
593,NY,Town of Cape Vincent,New York
592,NY,Easton,New York
591,NY,Yates,New York
590,NY,Washingtonville,New York
589,NY,Caton,New York
599,NY,Bolton,New York
664,NY,Genoa,New York
665,NY,Sterling,New York
666,NY,Town Line,New York
741,NY,Olcott,New York
740,NY,Cochecton,New York
739,NY,Spencerport,New York
738,NY,Bellerose Terrace,New York
737,NY,Westhampton,New York
736,NY,Pulteney,New York
735,NY,Middlesex,New York
734,NY,Nedrow,New York
733,NY,Gilboa,New York
732,NY,Plandome,New York
742,NY,Eatons Neck,New York
731,NY,Youngstown,New York
729,NY,Hillside Lake,New York
728,NY,Town of Westport,New York
727,NY,Lincoln Park,New York
726,NY,Pine Bush,New York
725,NY,Honeoye Falls,New York
724,NY,Oyster Bay Cove,New York
723,NY,Fremont,New York
722,NY,Lattingtown,New York
721,NY,Akron,New York
720,NY,Forestport,New York
730,NY,Tusten,New York
719,NY,Port Washington North,New York
743,NY,Town of Lansing,New York
745,NY,Point Lookout,New York
767,NY,Rouses Point,New York
766,NY,Wayne,New York
765,NY,Head of the Harbor,New York
764,NY,Wallkill,New York
763,NY,Atlantic Beach,New York
762,NY,Rockland,New York
761,NY,Town of Deruyter,New York
760,NY,Seneca Knolls,New York
759,NY,Hewlett Harbor,New York
758,NY,Fulton,New York
744,NY,Thurman,New York
757,NY,Morrisonville,New York
755,NY,Caroga,New York
754,NY,Scottsville,New York
753,NY,Wilmington,New York
752,NY,Hastings,New York
751,NY,South Blooming Grove,New York
750,NY,Sanford,New York
749,NY,Summit,New York
748,NY,South Fallsburg,New York
747,NY,Florida,New York
746,NY,Laurel Hollow,New York
756,NY,Angola on the Lake,New York
718,NY,Westhampton Beach,New York
717,NY,Millbrook,New York
716,NY,Cornwall on Hudson,New York
688,NY,Port Ewen,New York
687,NY,Town of Nichols,New York
686,NY,Middleport,New York
685,NY,Town of Hammond,New York
684,NY,Princetown,New York
683,NY,Petersburg,New York
682,NY,Spafford,New York
681,NY,Jackson,New York
680,NY,Hebron,New York
679,NY,Wynantskill,New York
689,NY,Crompond,New York
678,NY,Lincoln,New York
676,NY,Carthage,New York
675,NY,Town of Lodi,New York
674,NY,Fayetteville,New York
673,NY,Bethany,New York
672,NY,Western,New York
671,NY,Washington Heights,New York
670,NY,Town of Remsen,New York
669,NY,Town of Randolph,New York
668,NY,Central Square,New York
667,NY,Erin,New York
677,NY,Cold Spring,New York
690,NY,Lakewood,New York
691,NY,Henderson,New York
692,NY,Ephratah,New York
715,NY,Orleans,New York
714,NY,Chesterfield,New York
713,NY,Hampton Manor,New York
712,NY,Town of Waddington,New York
711,NY,Rock Hill,New York
710,NY,Edinburg,New York
709,NY,Whitesboro,New York
708,NY,Saugerties South,New York
707,NY,Alexandria,New York
706,NY,Litchfield,New York
705,NY,Beaverdam Lake-Salisbury Mills,New York
704,NY,Horicon,New York
703,NY,Brewster Hill,New York
702,NY,Jefferson,New York
701,NY,Seward,New York
700,NY,Town of Minetto,New York
699,NY,Conquest,New York
698,NY,Columbia,New York
697,NY,Schroon,New York
696,NY,Ellenville,New York
695,NY,Town of Champlain,New York
694,NY,Willsboro,New York
693,NY,Owasco,New York
794,NY,Silver Creek,New York
795,NY,Town of Shelter Island,New York
796,NY,Hague,New York
797,NY,Laurel,New York
74,NY,Amityville,New York
75,NY,Town of Manlius,New York
76,NY,Uniondale,New York
77,NY,West Hempstead,New York
78,NY,Deer Park,New York
79,NY,Smithtown,New York
80,NY,Franklin Square,New York
81,NY,De Witt,New York
82,NY,Garden City,New York
83,NY,Rockville Centre,New York
73,NY,Glen Cove,New York
84,NY,Town of Batavia,New York
86,NY,East Fishkill,New York
87,NY,Medford,New York
88,NY,Port Jefferson Station,New York
89,NY,Greenburgh,New York
90,NY,Seaford,New York
91,NY,Shirley,New York
92,NY,Onondaga,New York
93,NY,Bethpage,New York
94,NY,Nanuet,New York
95,NY,Peekskill,New York
85,NY,Stony Brook,New York
96,NY,New Windsor,New York
72,NY,Kingston,New York
70,NY,Middletown,New York
48,NY,Baldwin,New York
49,NY,Town of Orchard Park,New York
50,NY,New City,New York
51,NY,Port Chester,New York
52,NY,Chili,New York
53,NY,Ossining,New York
54,NY,Town of Pittsford,New York
55,NY,Town of Niskayuna,New York
56,NY,Long Beach,New York
57,NY,Commack,New York
71,NY,Oceanside,New York
58,NY,Centereach,New York
60,NY,Town of Rotterdam,New York
61,NY,East Northport,New York
62,NY,Riverhead,New York
63,NY,Vestal,New York
64,NY,Ithaca,New York
65,NY,Plainview,New York
66,NY,Wantagh,New York
67,NY,Town of Plattsburgh,New York
68,NY,Town of Oswego,New York
69,NY,Bethlehem,New York
59,NY,Auburn,New York
97,NY,Melville,New York
98,NY,Grand Island,New York
99,NY,Carmel,New York
127,NY,Town of Fishkill,New York
128,NY,Town of Olean,New York
129,NY,Town of Warwick,New York
130,NY,Ogden,New York
131,NY,Westbury,New York
132,NY,Gates-North Gates,New York
133,NY,Glenville,New York
134,NY,Town of Stony Point,New York
135,NY,Johnson City,New York
136,NY,Town of Bedford,New York
126,NY,Lysander,New York
137,NY,Mastic,New York
139,NY,Port Washington,New York
140,NY,Glens Falls,New York
141,NY,Town of Corning,New York
142,NY,North New Hyde Park,New York
143,NY,Wappinger,New York
144,NY,Setauket-East Setauket,New York
145,NY,Town of Camillus,New York
146,NY,Town of Montgomery,New York
147,NY,Floral Park,New York
148,NY,Huntington,New York
138,NY,New Hartford,New York
125,NY,Gloversville,New York
124,NY,Town of Johnstown,New York
123,NY,Rye,New York
100,NY,Lynbrook,New York
101,NY,Copiague,New York
102,NY,Selden,New York
103,NY,Mineola,New York
104,NY,Massapequa Park,New York
105,NY,Coram,New York
106,NY,Bronxville,New York
107,NY,Town of Owego,New York
108,NY,Kings Park,New York
109,NY,Syosset,New York
110,NY,Wheatfield,New York
111,NY,Town of Mamaroneck,New York
112,NY,Lackawanna,New York
113,NY,Scarsdale,New York
114,NY,Salina,New York
115,NY,Cortlandt Manor,New York
116,NY,Union,New York
117,NY,Town of Horseheads,New York
118,NY,Cohoes,New York
119,NY,Town of Monroe,New York
120,NY,North Babylon,New York
121,NY,Farmingville,New York
122,NY,Town of Potsdam,New York
47,NY,Town of Watertown,New York
514,NY,Wilna,New York
46,NY,Jamestown,New York
44,NY,Farmingdale,New York
824,NY,Bridgeport,New York
825,NY,Smallwood,New York
826,NY,Lake Luzerne-Hadley,New York
827,NY,Starkey,New York
828,NY,Town of Coeymans,New York
829,NY,Jay,New York
830,NY,Maybrook,New York
831,NY,Dayton,New York
832,NY,Sardinia,New York
833,NY,Collins,New York
823,NY,Saratoga,New York
834,NY,Phoenicia,New York
836,NY,Urbana,New York
588,NY,Town of Parish,New York
587,NY,Freedom,New York
586,NY,Byron,New York
585,NY,Highland,New York
584,NY,Marshall,New York
583,NY,Milan,New York
582,NY,Barre,New York
581,NY,Montauk,New York
580,NY,Phoenix,New York
835,NY,Upper Brookville,New York
579,NY,Town of Pine Plains,New York
822,NY,Dexter,New York
820,NY,Mayville,New York
798,NY,Amagansett,New York
799,NY,Hilton,New York
800,NY,Keeseville,New York
801,NY,Piermont,New York
802,NY,Weston Mills,New York
803,NY,Clinton,New York
804,NY,Shelter Island Heights,New York
805,NY,Livingston Manor,New York
806,NY,East Marion,New York
807,NY,Stone Ridge,New York
821,NY,Churchville,New York
808,NY,Shandaken,New York
810,NY,Bridgehampton,New York
811,NY,Norwood,New York
812,NY,Holley,New York
813,NY,Sackets Harbor,New York
814,NY,Orient,New York
815,NY,Frewsburg,New York
816,NY,Fair Haven,New York
817,NY,Cumberland Head,New York
818,NY,Weedsport,New York
819,NY,Shokan,New York
809,NY,Town of Poestenkill,New York
578,NY,Sheridan,New York
577,NY,Pavilion,New York
576,NY,Flower Hill,New York
22,NY,Town of Elmira,New York
23,NY,Henrietta,New York
24,NY,Town of Webster,New York
25,NY,Patchogue,New York
26,NY,Clifton Park,New York
27,NY,Freeport,New York
28,NY,Lindenhurst,New York
29,NY,Levittown,New York
30,NY,Elmont,New York
31,NY,West Babylon,New York
21,NY,Massapequa,New York
32,NY,Hicksville,New York
34,NY,Great Neck,New York
35,NY,East Meadow,New York
36,NY,Penfield,New York
37,NY,Ronkonkoma,New York
38,NY,Saratoga Springs,New York
39,NY,Brighton,New York
40,NY,Rome,New York
41,NY,Merrick,New York
42,NY,Town of Lockport,New York
43,NY,Bellmore,New York
33,NY,Perinton,New York
20,NY,Binghamton,New York
19,NY,Irondequoit,New York
18,NY,Niagara Falls,New York
575,NY,New York Mills,New York
574,NY,Marbletown,New York
573,NY,Town of Alexander,New York
572,NY,Riga,New York
571,NY,Chittenango,New York
570,NY,Ira,New York
1,NY,Rochester,New York
2,NY,Yonkers,New York
3,NY,Syracuse,New York
4,NY,Town of Greece,New York
5,NY,Albany,New York
6,NY,Town of Poughkeepsie,New York
7,NY,New Rochelle,New York
8,NY,Town of Colonie,New York
9,NY,Mount Vernon,New York
10,NY,Utica,New York
11,NY,Valley Stream,New York
12,NY,Schenectady,New York
13,NY,White Plains,New York
14,NY,Town of Hempstead,New York
15,NY,Town of Binghamton,New York
16,NY,Town of Newburgh,New York
17,NY,Troy,New York
45,NY,North Tonawanda,New York
513,NY,Carlton,New York
5762,NC,Deep Gap,North Carolina
5626,NC,Masonboro,North Carolina
5606,NC,Mills River,North Carolina
5605,NC,Liberty,North Carolina
5604,NC,Linden,North Carolina
5603,NC,Archdale,North Carolina
5602,NC,Blowing Rock,North Carolina
5601,NC,Vale,North Carolina
5600,NC,Catawba,North Carolina
5599,NC,Valdese,North Carolina
5598,NC,Lewisville,North Carolina
5597,NC,Harmony,North Carolina
5596,NC,Marvin,North Carolina
5595,NC,Sophia,North Carolina
5607,NC,Grifton,North Carolina
5594,NC,Unionville,North Carolina
5592,NC,Butner,North Carolina
5591,NC,Claremont,North Carolina
5590,NC,Summerfield,North Carolina
5589,NC,Conover,North Carolina
5588,NC,Pinnacle,North Carolina
5587,NC,Ocean Isle Beach,North Carolina
5586,NC,Carolina Beach,North Carolina
5585,NC,Winterville,North Carolina
5584,NC,Mount Pleasant,North Carolina
5583,NC,Hendersonville,North Carolina
5582,NC,New London,North Carolina
5581,NC,Stanfield,North Carolina
5593,NC,Bahama,North Carolina
5608,NC,Tobaccoville,North Carolina
5609,NC,Maggie Valley,North Carolina
5610,NC,Murfreesboro,North Carolina
5638,NC,Ramseur,North Carolina
5637,NC,Lake Park,North Carolina
5636,NC,Sneads Ferry,North Carolina
5635,NC,Todd,North Carolina
5634,NC,Coats,North Carolina
5633,NC,Linwood,North Carolina
5632,NC,Mount Ulla,North Carolina
5631,NC,Efland,North Carolina
5630,NC,South Gastonia,North Carolina
5629,NC,Trinity,North Carolina
5628,NC,Gates,North Carolina
5627,NC,Boiling Spring Lakes,North Carolina
5625,NC,Zirconia,North Carolina
5624,NC,Mayodan,North Carolina
5623,NC,Leland,North Carolina
5622,NC,Gold Hill,North Carolina
5621,NC,Elon,North Carolina
5620,NC,Whittier,North Carolina
5619,NC,Longview,North Carolina
5618,NC,Fairview,North Carolina
5617,NC,Seagrove,North Carolina
5616,NC,Stem,North Carolina
5615,NC,Oak Ridge,North Carolina
5614,NC,Rockwell,North Carolina
5613,NC,Sunset Beach,North Carolina
5612,NC,Stony Point,North Carolina
5611,NC,Erwin,North Carolina
5580,NC,Midway Park,North Carolina
5639,NC,Stallings,North Carolina
5579,NC,Browns Summit,North Carolina
5577,NC,Walkertown,North Carolina
5545,NC,Rocky Point,North Carolina
5544,NC,Beaufort,North Carolina
5543,NC,Pineville,North Carolina
5542,NC,Walnut Cove,North Carolina
5541,NC,Weddington,North Carolina
5540,NC,Stanley,North Carolina
5539,NC,King,North Carolina
5538,NC,Flat Rock,North Carolina
5537,NC,Randleman,North Carolina
5536,NC,Pittsboro,North Carolina
5535,NC,Reidsville,North Carolina
5534,NC,China Grove,North Carolina
5546,NC,Bessemer City,North Carolina
5533,NC,Advance,North Carolina
5531,NC,Franklinton,North Carolina
5530,NC,Davidson,North Carolina
5528,NC,Angier,North Carolina
5527,NC,Willow Spring,North Carolina
5526,NC,Carrboro,North Carolina
5525,NC,Creedmoor,North Carolina
5524,NC,Morehead City,North Carolina
5523,NC,Hubert,North Carolina
5522,NC,Sylva,North Carolina
5521,NC,Monroe,North Carolina
5520,NC,Clemmons,North Carolina
5519,NC,Fletcher,North Carolina
5532,NC,Black Mountain,North Carolina
5547,NC,Clyde,North Carolina
5548,NC,Graham,North Carolina
5549,NC,Shallotte,North Carolina
5576,NC,Fairview,North Carolina
5575,NC,Wingate,North Carolina
5574,NC,Winnabow,North Carolina
5573,NC,Norwood,North Carolina
5572,NC,Oak Island,North Carolina
5571,NC,Iron Station,North Carolina
5570,NC,Woodfin,North Carolina
5569,NC,Ash,North Carolina
5568,NC,Castle Hayne,North Carolina
5567,NC,Stoneville,North Carolina
5566,NC,Stokesdale,North Carolina
5565,NC,Stedman,North Carolina
5564,NC,Lincolnton,North Carolina
5563,NC,Swannanoa,North Carolina
5562,NC,Madison,North Carolina
5561,NC,Silver Lake,North Carolina
5560,NC,Maiden,North Carolina
5559,NC,Denton,North Carolina
5558,NC,Cherryville,North Carolina
5557,NC,Marshville,North Carolina
5556,NC,Cullowhee,North Carolina
5555,NC,Harrisburg,North Carolina
5554,NC,St. Stephens,North Carolina
5553,NC,Youngsville,North Carolina
5552,NC,Myrtle Grove,North Carolina
5551,NC,Leicester,North Carolina
5550,NC,Troutman,North Carolina
5578,NC,Cleveland,North Carolina
5640,NC,Saint James,North Carolina
5641,NC,Castalia,North Carolina
5642,NC,Forest Oaks,North Carolina
5730,NC,Caswell Beach,North Carolina
5729,NC,Lake Junaluska,North Carolina
5728,NC,Glen Alpine,North Carolina
5727,NC,Cape Carteret,North Carolina
5726,NC,Jamestown,North Carolina
5725,NC,Kure Beach,North Carolina
5724,NC,Sugar Grove,North Carolina
5723,NC,Vilas,North Carolina
5722,NC,Biltmore Forest,North Carolina
5721,NC,Harkers Island,North Carolina
5720,NC,Laurel Park,North Carolina
5719,NC,Holden Beach,North Carolina
5731,NC,Bennett,North Carolina
5718,NC,Sea Breeze,North Carolina
5716,NC,Barnardsville,North Carolina
5715,NC,New Hill,North Carolina
5714,NC,Olin,North Carolina
5713,NC,Germanton,North Carolina
5712,NC,Rutherford College,North Carolina
5711,NC,Midland,North Carolina
5710,NC,Hemby Bridge,North Carolina
5709,NC,Moncure,North Carolina
5708,NC,Climax,North Carolina
5707,NC,Glen Raven,North Carolina
5706,NC,Atlantic Beach,North Carolina
5705,NC,Zionville,North Carolina
5717,NC,Sapphire,North Carolina
5732,NC,Landis,North Carolina
5733,NC,Valley Hill,North Carolina
5734,NC,Green Level,North Carolina
5761,NC,Cashiers,North Carolina
5760,NC,Oakboro,North Carolina
5759,NC,Horse Shoe,North Carolina
5758,NC,Bald Head Island,North Carolina
5757,NC,Rural Hall,North Carolina
5756,NC,Indian Beach,North Carolina
5755,NC,Glenville,North Carolina
5754,NC,Holly Ridge,North Carolina
5753,NC,Tuckasegee,North Carolina
5752,NC,Mocksville,North Carolina
5751,NC,Topsail Beach,North Carolina
5750,NC,Seven Devils,North Carolina
5749,NC,Louisburg,North Carolina
5748,NC,Beech Mountain,North Carolina
5747,NC,Burgaw,North Carolina
5746,NC,Wesley Chapel,North Carolina
5745,NC,Calabash,North Carolina
5744,NC,Mineral Springs,North Carolina
5743,NC,Pine Knoll Shores,North Carolina
5742,NC,Wade,North Carolina
5741,NC,Belville,North Carolina
5740,NC,Bent Creek,North Carolina
5739,NC,Scaly Mountain,North Carolina
5738,NC,Cedar Grove,North Carolina
5737,NC,Lake Toxaway,North Carolina
5736,NC,Sedalia,North Carolina
5735,NC,Wrightsville Beach,North Carolina
5704,NC,Cedar Point,North Carolina
5703,NC,Danbury,North Carolina
5702,NC,Bunn,North Carolina
5701,NC,Ranlo,North Carolina
5669,NC,Broadway,North Carolina
5668,NC,Mountain Home,North Carolina
5667,NC,Waxhaw,North Carolina
5666,NC,Stokes,North Carolina
5665,NC,Southport,North Carolina
5664,NC,Rolesville,North Carolina
5663,NC,Mc Leansville,North Carolina
5662,NC,Dallas,North Carolina
5661,NC,Stella,North Carolina
5660,NC,Pleasant Garden,North Carolina
5659,NC,Snow Camp,North Carolina
5658,NC,Bethel,North Carolina
5657,NC,Spencer,North Carolina
5656,NC,Ruffin,North Carolina
5655,NC,Saluda,North Carolina
5654,NC,Franklinville,North Carolina
5653,NC,Locust,North Carolina
5652,NC,Wallburg,North Carolina
5651,NC,Mountain View,North Carolina
5650,NC,Belews Creek,North Carolina
5649,NC,Navassa,North Carolina
5648,NC,Wentworth,North Carolina
5647,NC,Spindale,North Carolina
5646,NC,Sherrills Ford,North Carolina
5645,NC,Icard,North Carolina
5644,NC,Gibsonville,North Carolina
5643,NC,Rougemont,North Carolina
5670,NC,Maysville,North Carolina
5518,NC,Weaverville,North Carolina
5671,NC,Lowell,North Carolina
5673,NC,Goldston,North Carolina
5700,NC,Maple Hill,North Carolina
